"","Scenario","Unit","Region","Variable","Year","Value"
"2796","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2025,4e-06
"2797","Current Measures","Megatonnes","Quebec","Electrolysis",2025,0.001215
"2798","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2025,1.4e-05
"2799","Current Measures","Megatonnes","Yukon","Electrolysis",2025,0
"2800","Current Measures","Megatonnes","Canada","Electrolysis",2025,0.001992
"2801","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2025,2e-06
"2802","Canada Net-zero","Megatonnes","British Columbia","Electrolysis",2025,0.000146
"2803","Canada Net-zero","Megatonnes","Manitoba","Electrolysis",2025,0.000684
"2804","Canada Net-zero","Megatonnes","New Brunswick","Electrolysis",2025,0.000159
"2805","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2027,5e-04
"2806","Canada Net-zero","Megatonnes","Northwest Territories","Electrolysis",2025,5.6e-05
"2807","Canada Net-zero","Megatonnes","Nova Scotia","Electrolysis",2035,0.680919
"2808","Canada Net-zero","Megatonnes","Nunavut","Electrolysis",2025,8e-06
"2809","Canada Net-zero","Megatonnes","Ontario","Electrolysis",2025,0.004727
"2810","Canada Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2025,2.4e-05
"2811","Canada Net-zero","Megatonnes","Quebec","Electrolysis",2025,0.001441
"2812","Canada Net-zero","Megatonnes","Saskatchewan","Electrolysis",2025,0.000105
"2813","Canada Net-zero","Megatonnes","Yukon","Electrolysis",2025,2.7e-05
"2814","Canada Net-zero","Megatonnes","Canada","Electrolysis",2025,0.008032
"2815","Global Net-zero","Megatonnes","Alberta","Electrolysis",2024,0
"2816","Global Net-zero","Megatonnes","British Columbia","Electrolysis",2024,7.7e-05
"2817","Global Net-zero","Megatonnes","Manitoba","Electrolysis",2024,0.000362
"2818","Global Net-zero","Megatonnes","New Brunswick","Electrolysis",2024,0.000101
"2819","Global Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2028,0.00081
"2820","Global Net-zero","Megatonnes","Northwest Territories","Electrolysis",2024,3.2e-05
"2821","Global Net-zero","Megatonnes","Nova Scotia","Electrolysis",2036,0.849024
"2822","Global Net-zero","Megatonnes","Nunavut","Electrolysis",2024,4e-06
"2823","Global Net-zero","Megatonnes","Ontario","Electrolysis",2024,0.002383
"2824","Global Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2024,1.6e-05
"2825","Global Net-zero","Megatonnes","Quebec","Electrolysis",2024,0.000612
"2826","Global Net-zero","Megatonnes","Saskatchewan","Electrolysis",2024,5.5e-05
"2827","Global Net-zero","Megatonnes","Yukon","Electrolysis",2024,1.6e-05
"2828","Global Net-zero","Megatonnes","Canada","Electrolysis",2024,0.003765
"2829","Current Measures","Megatonnes","Alberta","Electrolysis",2024,0
"2830","Current Measures","Megatonnes","British Columbia","Electrolysis",2024,3.7e-05
"2831","Current Measures","Megatonnes","Manitoba","Electrolysis",2024,4.2e-05
"2832","Current Measures","Megatonnes","New Brunswick","Electrolysis",2024,3.6e-05
"2833","Current Measures","Megatonnes","Newfoundland and Labrador","Electrolysis",2028,0.000185
"2834","Current Measures","Megatonnes","Northwest Territories","Electrolysis",2024,3e-06
"2835","Current Measures","Megatonnes","Nova Scotia","Electrolysis",2036,0.511727
"2836","Current Measures","Megatonnes","Nunavut","Electrolysis",2024,0
"2837","Current Measures","Megatonnes","Ontario","Electrolysis",2024,0.000561
"2838","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2024,3e-06
"2839","Current Measures","Megatonnes","Quebec","Electrolysis",2024,0.000492
"2840","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2024,1.4e-05
"2841","Current Measures","Megatonnes","Yukon","Electrolysis",2024,0
"2842","Current Measures","Megatonnes","Canada","Electrolysis",2024,0.001268
"2843","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2024,0
"2844","Canada Net-zero","Megatonnes","British Columbia","Electrolysis",2024,7.6e-05
"2845","Canada Net-zero","Megatonnes","Manitoba","Electrolysis",2024,0.000361
"2846","Canada Net-zero","Megatonnes","New Brunswick","Electrolysis",2024,0.000101
"2847","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2028,0.00078
"2848","Canada Net-zero","Megatonnes","Northwest Territories","Electrolysis",2024,3.2e-05
"2849","Canada Net-zero","Megatonnes","Nova Scotia","Electrolysis",2036,0.746023
"2850","Canada Net-zero","Megatonnes","Nunavut","Electrolysis",2024,4e-06
"2851","Canada Net-zero","Megatonnes","Ontario","Electrolysis",2024,0.00238
"2852","Canada Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2024,1.6e-05
"2853","Canada Net-zero","Megatonnes","Quebec","Electrolysis",2024,0.000598
"2854","Canada Net-zero","Megatonnes","Saskatchewan","Electrolysis",2024,5.4e-05
"2855","Canada Net-zero","Megatonnes","Yukon","Electrolysis",2024,1.6e-05
"2856","Canada Net-zero","Megatonnes","Canada","Electrolysis",2024,0.003745
"2857","Global Net-zero","Megatonnes","Alberta","Electrolysis",2023,0
"2858","Global Net-zero","Megatonnes","British Columbia","Electrolysis",2023,2.7e-05
"2859","Global Net-zero","Megatonnes","Manitoba","Electrolysis",2023,0.000129
"2860","Global Net-zero","Megatonnes","New Brunswick","Electrolysis",2023,5.3e-05
"2861","Global Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2023,3e-05
"2862","Global Net-zero","Megatonnes","Northwest Territories","Electrolysis",2023,1.3e-05
"2863","Global Net-zero","Megatonnes","Nova Scotia","Electrolysis",2037,0.928904
"2864","Global Net-zero","Megatonnes","Nunavut","Electrolysis",2023,2e-06
"2865","Global Net-zero","Megatonnes","Ontario","Electrolysis",2023,0.00073
"2866","Global Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2023,7e-06
"2867","Global Net-zero","Megatonnes","Quebec","Electrolysis",2023,5.6e-05
"2868","Global Net-zero","Megatonnes","Saskatchewan","Electrolysis",2023,1.7e-05
"2869","Global Net-zero","Megatonnes","Yukon","Electrolysis",2023,6e-06
"2870","Global Net-zero","Megatonnes","Canada","Electrolysis",2023,0.001148
"2871","Current Measures","Megatonnes","Alberta","Electrolysis",2023,0
"2872","Current Measures","Megatonnes","British Columbia","Electrolysis",2023,3.5e-05
"2873","Current Measures","Megatonnes","Manitoba","Electrolysis",2023,3.9e-05
"2874","Current Measures","Megatonnes","New Brunswick","Electrolysis",2023,3.3e-05
"2875","Current Measures","Megatonnes","Newfoundland and Labrador","Electrolysis",2023,3.7e-05
"2876","Current Measures","Megatonnes","Northwest Territories","Electrolysis",2023,3e-06
"2877","Current Measures","Megatonnes","Nova Scotia","Electrolysis",2037,0.54075
"2878","Current Measures","Megatonnes","Nunavut","Electrolysis",2023,0
"2879","Current Measures","Megatonnes","Ontario","Electrolysis",2023,0.000542
"2880","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2023,3e-06
"2881","Current Measures","Megatonnes","Quebec","Electrolysis",2023,2.8e-05
"2882","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2023,1.3e-05
"2883","Current Measures","Megatonnes","Yukon","Electrolysis",2023,0
"2884","Current Measures","Megatonnes","Canada","Electrolysis",2023,0.000777
"2885","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2023,0
"2886","Canada Net-zero","Megatonnes","British Columbia","Electrolysis",2023,2.5e-05
"2887","Canada Net-zero","Megatonnes","Manitoba","Electrolysis",2023,0.000129
"2888","Canada Net-zero","Megatonnes","New Brunswick","Electrolysis",2023,5.3e-05
"2889","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2023,2.9e-05
"2890","Canada Net-zero","Megatonnes","Northwest Territories","Electrolysis",2023,1.3e-05
"2891","Canada Net-zero","Megatonnes","Nova Scotia","Electrolysis",2037,0.811182
"2892","Canada Net-zero","Megatonnes","Nunavut","Electrolysis",2023,2e-06
"2893","Canada Net-zero","Megatonnes","Ontario","Electrolysis",2023,0.000727
"2894","Canada Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2023,7e-06
"2895","Canada Net-zero","Megatonnes","Quebec","Electrolysis",2023,5.5e-05
"2896","Canada Net-zero","Megatonnes","Saskatchewan","Electrolysis",2023,1.7e-05
"2897","Canada Net-zero","Megatonnes","Yukon","Electrolysis",2023,6e-06
"2898","Canada Net-zero","Megatonnes","Canada","Electrolysis",2023,0.001142
"2899","Global Net-zero","Megatonnes","Alberta","Electrolysis",2022,0
"2900","Global Net-zero","Megatonnes","British Columbia","Electrolysis",2022,0
"2901","Global Net-zero","Megatonnes","Manitoba","Electrolysis",2022,3.4e-05
"2902","Global Net-zero","Megatonnes","New Brunswick","Electrolysis",2022,3e-05
"2903","Global Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2022,1.5e-05
"2904","Global Net-zero","Megatonnes","Northwest Territories","Electrolysis",2022,3e-06
"2905","Global Net-zero","Megatonnes","Nova Scotia","Electrolysis",2038,1.008698
"2906","Global Net-zero","Megatonnes","Nunavut","Electrolysis",2022,0
"2907","Global Net-zero","Megatonnes","Ontario","Electrolysis",2022,1e-06
"2908","Global Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2022,3e-06
"2909","Global Net-zero","Megatonnes","Quebec","Electrolysis",2022,0
"2910","Global Net-zero","Megatonnes","Saskatchewan","Electrolysis",2022,0
"2911","Global Net-zero","Megatonnes","Yukon","Electrolysis",2022,0
"2912","Global Net-zero","Megatonnes","Canada","Electrolysis",2022,0.000121
"2913","Current Measures","Megatonnes","Alberta","Electrolysis",2022,0
"2914","Current Measures","Megatonnes","British Columbia","Electrolysis",2022,3.1e-05
"2915","Current Measures","Megatonnes","Manitoba","Electrolysis",2022,3.4e-05
"2916","Current Measures","Megatonnes","New Brunswick","Electrolysis",2022,3e-05
"2917","Current Measures","Megatonnes","Newfoundland and Labrador","Electrolysis",2022,2.1e-05
"2918","Current Measures","Megatonnes","Northwest Territories","Electrolysis",2022,3e-06
"2919","Current Measures","Megatonnes","Nova Scotia","Electrolysis",2038,0.572409
"2920","Current Measures","Megatonnes","Nunavut","Electrolysis",2022,0
"2921","Current Measures","Megatonnes","Ontario","Electrolysis",2022,0.000502
"2922","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2022,3e-06
"2923","Current Measures","Megatonnes","Quebec","Electrolysis",2022,2.4e-05
"2924","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2022,1.3e-05
"2925","Current Measures","Megatonnes","Yukon","Electrolysis",2022,0
"2926","Current Measures","Megatonnes","Canada","Electrolysis",2022,0.000694
"2927","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2022,0
"2928","Canada Net-zero","Megatonnes","British Columbia","Electrolysis",2022,0
"2929","Canada Net-zero","Megatonnes","Manitoba","Electrolysis",2022,3.4e-05
"2930","Canada Net-zero","Megatonnes","New Brunswick","Electrolysis",2022,3e-05
"2931","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2022,1.6e-05
"2932","Canada Net-zero","Megatonnes","Northwest Territories","Electrolysis",2022,3e-06
"2933","Canada Net-zero","Megatonnes","Nova Scotia","Electrolysis",2038,0.876233
"2934","Canada Net-zero","Megatonnes","Nunavut","Electrolysis",2022,0
"2935","Canada Net-zero","Megatonnes","Ontario","Electrolysis",2022,1e-06
"2936","Canada Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2022,3e-06
"2937","Canada Net-zero","Megatonnes","Quebec","Electrolysis",2022,0
"2938","Canada Net-zero","Megatonnes","Saskatchewan","Electrolysis",2022,0
"2939","Canada Net-zero","Megatonnes","Yukon","Electrolysis",2022,0
"2940","Canada Net-zero","Megatonnes","Canada","Electrolysis",2022,0.000122
"2941","Global Net-zero","Megatonnes","Alberta","Electrolysis",2021,0
"2942","Global Net-zero","Megatonnes","British Columbia","Electrolysis",2021,0
"2943","Global Net-zero","Megatonnes","Manitoba","Electrolysis",2021,2.4e-05
"2944","Global Net-zero","Megatonnes","New Brunswick","Electrolysis",2021,2.2e-05
"2945","Global Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2021,1.3e-05
"2946","Global Net-zero","Megatonnes","Northwest Territories","Electrolysis",2021,3e-06
"2947","Global Net-zero","Megatonnes","Nova Scotia","Electrolysis",2039,1.088572
"2948","Global Net-zero","Megatonnes","Nunavut","Electrolysis",2021,0
"2949","Global Net-zero","Megatonnes","Ontario","Electrolysis",2021,0
"2950","Global Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2021,3e-06
"2951","Global Net-zero","Megatonnes","Quebec","Electrolysis",2021,0
"2952","Global Net-zero","Megatonnes","Saskatchewan","Electrolysis",2021,0
"2953","Global Net-zero","Megatonnes","Yukon","Electrolysis",2021,0
"2954","Global Net-zero","Megatonnes","Canada","Electrolysis",2021,8.3e-05
"2955","Current Measures","Megatonnes","Alberta","Electrolysis",2021,0
"2956","Current Measures","Megatonnes","British Columbia","Electrolysis",2021,2.2e-05
"2957","Current Measures","Megatonnes","Manitoba","Electrolysis",2021,2.5e-05
"2958","Current Measures","Megatonnes","New Brunswick","Electrolysis",2021,2.2e-05
"2959","Current Measures","Megatonnes","Newfoundland and Labrador","Electrolysis",2021,1.3e-05
"2960","Current Measures","Megatonnes","Northwest Territories","Electrolysis",2021,3e-06
"2961","Current Measures","Megatonnes","Nova Scotia","Electrolysis",2039,0.601435
"2962","Current Measures","Megatonnes","Nunavut","Electrolysis",2021,0
"2963","Current Measures","Megatonnes","Ontario","Electrolysis",2021,0.000399
"2964","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2021,3e-06
"2965","Current Measures","Megatonnes","Quebec","Electrolysis",2021,1.7e-05
"2966","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2021,8e-06
"2967","Current Measures","Megatonnes","Yukon","Electrolysis",2021,0
"2968","Current Measures","Megatonnes","Canada","Electrolysis",2021,0.000531
"2969","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2021,0
"2970","Canada Net-zero","Megatonnes","British Columbia","Electrolysis",2021,0
"2971","Canada Net-zero","Megatonnes","Manitoba","Electrolysis",2021,2.4e-05
"2972","Canada Net-zero","Megatonnes","New Brunswick","Electrolysis",2021,2.2e-05
"2973","Canada Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2021,1.3e-05
"2974","Canada Net-zero","Megatonnes","Northwest Territories","Electrolysis",2021,3e-06
"2975","Canada Net-zero","Megatonnes","Nova Scotia","Electrolysis",2039,0.941336
"2976","Canada Net-zero","Megatonnes","Nunavut","Electrolysis",2021,0
"2977","Canada Net-zero","Megatonnes","Ontario","Electrolysis",2021,0
"2978","Canada Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2021,3e-06
"2979","Canada Net-zero","Megatonnes","Quebec","Electrolysis",2021,0
"2980","Canada Net-zero","Megatonnes","Saskatchewan","Electrolysis",2021,0
"2981","Canada Net-zero","Megatonnes","Yukon","Electrolysis",2021,0
"2982","Canada Net-zero","Megatonnes","Canada","Electrolysis",2021,8.3e-05
"2983","Global Net-zero","Megatonnes","Alberta","Electrolysis",2020,0
"2984","Global Net-zero","Megatonnes","British Columbia","Electrolysis",2020,0
"2985","Global Net-zero","Megatonnes","Manitoba","Electrolysis",2020,0
"2986","Global Net-zero","Megatonnes","New Brunswick","Electrolysis",2020,0
"2987","Global Net-zero","Megatonnes","Newfoundland and Labrador","Electrolysis",2020,0
"2988","Global Net-zero","Megatonnes","Northwest Territories","Electrolysis",2020,0
"2989","Global Net-zero","Megatonnes","Nova Scotia","Electrolysis",2040,1.136881
"2990","Global Net-zero","Megatonnes","Nunavut","Electrolysis",2020,0
"2991","Global Net-zero","Megatonnes","Ontario","Electrolysis",2020,0
"2992","Global Net-zero","Megatonnes","Prince Edward Island","Electrolysis",2020,0
"2993","Global Net-zero","Megatonnes","Quebec","Electrolysis",2020,0
"2994","Global Net-zero","Megatonnes","Saskatchewan","Electrolysis",2020,0
"2995","Global Net-zero","Megatonnes","Yukon","Electrolysis",2020,0
"2996","Global Net-zero","Megatonnes","Canada","Electrolysis",2020,0
"2997","Current Measures","Megatonnes","Alberta","Electrolysis",2020,0
"2998","Current Measures","Megatonnes","British Columbia","Electrolysis",2020,0
"2999","Current Measures","Megatonnes","Manitoba","Electrolysis",2020,0
"3000","Current Measures","Megatonnes","New Brunswick","Electrolysis",2020,0
"3001","Current Measures","Megatonnes","Newfoundland and Labrador","Electrolysis",2020,0
"3002","Current Measures","Megatonnes","Northwest Territories","Electrolysis",2020,0
"3003","Current Measures","Megatonnes","Nova Scotia","Electrolysis",2040,0.617279
"3004","Current Measures","Megatonnes","Nunavut","Electrolysis",2020,0
"3005","Current Measures","Megatonnes","Ontario","Electrolysis",2020,0
"3006","Current Measures","Megatonnes","Prince Edward Island","Electrolysis",2020,0
"3007","Current Measures","Megatonnes","Quebec","Electrolysis",2020,0
"3008","Current Measures","Megatonnes","Saskatchewan","Electrolysis",2020,0
"3009","Current Measures","Megatonnes","Yukon","Electrolysis",2020,0
"3010","Current Measures","Megatonnes","Canada","Electrolysis",2020,0
"3011","Canada Net-zero","Megatonnes","Alberta","Electrolysis",2020,0
